"BehaviorSpace results (NetLogo 6.2.2)"
"b-cell.nlogo"
"experiment"
"10/18/2022 16:03:23:993 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
,"52.415701866552254","0","760.5124570832709","62","0","36","10","108","53.82407381818532","0","532.4255908614833","25","0","52","7","84","56.19141379860156","0","220.78222220407923","108","0","41","0","149","54.65540838067449","1","489.23431539354885","53","0","55","6","114","54.56612165505191","0","441.831446239783","25","0","25","5","55","55.24556283723468","0","484.7562915032992","46","0","27","6","79","55.24119079966155","0","219.3547555939617","80","0","31","0","111","55.78201290462088","0","231.95917968586306","65","0","40","0","105","55.03014654696857","0","500.5969871008629","42","0","17","6","65","52.73375278993224","0","1084.884015886945","39","0","26","20","85"
,"52.415701866552254","0","752.861211374944","62","0","36","10","108","53.82407381818532","0","532.2830317753322","25","0","52","7","84","56.19141379860156","0","222.10399998367168","108","0","41","0","149","54.65540838067449","1","488.91088385419295","53","0","55","6","114","54.56612165505191","0","441.7483016158036","25","0","25","5","55","55.24556283723468","0","484.880662352967","46","0","27","6","79","55.24119079966155","0","218.1192800345648","80","0","31","0","111","55.78201290462088","0","232.16326171727732","65","0","40","0","105","55.03014654696857","0","499.1372883907757","42","0","17","6","65","52.73375278993224","0","1088.8956142982433","39","0","26","20","85"
,"52.415701866552254","0","751.3750902374494","62","0","36","11","109","53.82407381818532","0","532.1547285978006","25","0","52","7","84","56.19141379860156","0","223.29359998530433","108","0","41","0","149","54.65540838067449","1","488.6197954687725","53","0","55","6","114","54.56612165505191","0","441.67347145422224","25","0","25","5","55","55.24556283723468","0","484.9925961176709","46","0","27","6","79","55.24119079966155","0","217.00735203110827","80","0","31","0","111","55.78201290462088","0","232.34693554554795","65","0","40","0","105","55.03014654696857","0","497.82355955170055","42","0","17","6","65","52.73375278993224","0","1092.5060528684255","39","0","26","20","85"
,"52.415701866552254","0","754.5375812137046","62","0","36","11","109","53.82407381818532","0","532.9392557380213","25","0","52","7","84","56.19141379860156","0","224.36423998677353","108","0","41","0","149","54.65540838067449","1","488.35781592189375","53","0","55","6","114","54.56612165505191","0","441.60612430880207","25","0","25","5","55","55.24556283723468","0","485.09333650590355","46","0","27","6","79","55.24119079966155","0","216.00661682799753","80","0","31","0","111","55.78201290462088","0","232.51224199099394","65","0","40","0","105","55.03014654696857","0","496.6412035965292","42","0","17","6","65","52.73375278993224","0","1095.7554475815846","39","0","26","20","85"
,"52.415701866552254","0","752.8838230923376","62","0","36","11","109","53.82407381818532","0","533.6453301642165","25","0","52","7","84","56.19141379860156","0","225.32781598809657","108","0","41","0","149","54.65540838067449","1","488.122034329706","53","0","55","6","114","54.56612165505191","0","442.44551187792143","25","0","25","5","55","55.24556283723468","0","485.18400285531374","46","0","27","6","79","55.24119079966155","0","216.00595514519813","80","0","31","0","111","55.78201290462088","0","232.66101779189398","65","0","40","0","105","55.03014654696857","0","495.5770832368743","42","0","17","6","65","52.73375278993224","0","1098.679902823418","39","0","26","20","85"
,"52.415701866552254","0","751.3954407830975","62","0","36","11","109","53.82407381818532","0","534.2807971477955","25","0","52","7","84","56.19141379860156","0","226.1950343892864","108","0","41","0","149","54.65540838067449","1","487.9098308967374","53","0","55","6","114","54.56612165505191","0","443.20096069012953","25","0","25","5","55","55.24556283723468","0","485.2656025697813","46","0","27","6","79","55.24119079966155","0","216.0053596306782","80","0","31","0","111","55.78201290462088","0","232.79491601270587","65","0","40","0","105","55.03014654696857","0","494.6193749131879","42","0","17","6","65","52.73375278993224","0","1101.3119125410794","39","0","26","20","85"
,"52.415701866552254","0","750.0558967047891","62","0","36","11","109","53.82407381818532","0","534.8527174330179","25","0","52","7","84","56.19141379860156","0","226.97553095035684","108","0","41","0","149","54.65540838067449","1","487.7188478070626","53","0","55","6","114","54.56612165505191","0","443.880864621116","25","0","25","5","55","55.24556283723468","0","485.33904231280184","46","0","27","6","79","55.24119079966155","0","216.0048236676104","80","0","31","0","111","55.78201290462088","0","232.91542441143395","65","0","40","0","105","55.03014654696857","0","493.75743742186916","42","0","17","6","65","52.73375278993224","0","1103.6807212869749","39","0","26","19","84"
,"52.415701866552254","0","748.8503070343089","62","0","36","11","109","53.82407381818532","0","535.3674456897145","25","0","52","7","84","56.19141379860156","0","227.67797785532173","108","0","41","0","149","54.65540838067449","1","487.5469630263567","53","0","55","6","114","54.56612165505191","0","443.5927781590056","25","0","25","5","55","55.24556283723468","0","485.4051380815238","46","0","27","6","79","55.24119079966155","0","216.0043413008498","80","0","31","0","111","55.78201290462088","0","233.02388197029111","65","0","40","0","105","55.03014654696857","0","492.98169367968313","42","0","17","6","65","52.73375278993224","0","1101.3126491582766","39","0","26","19","84"
,"52.415701866552254","0","747.765276330881","62","0","36","10","108","53.82407381818532","0","535.8307011207442","25","0","52","7","84","56.19141379860156","0","227.41018006979007","108","0","41","0","149","54.65540838067449","1","487.39226672371956","53","0","55","6","114","54.56612165505191","0","444.2335003431068","25","0","25","5","55","55.24556283723468","0","485.4646242733721","46","0","27","6","79","55.24119079966155","0","216.00390717076394","80","0","31","0","111","55.78201290462088","0","233.12149377326134","65","0","40","0","105","55.03014654696857","0","492.28352431171385","42","0","17","6","65","52.73375278993224","0","1099.181384242446","39","0","26","19","84"
,"52.415701866552254","0","742.2887486977895","62","0","36","10","108","53.82407381818532","0","536.2476310086699","25","0","52","7","84","56.19141379860156","0","227.16916206281127","108","0","41","0","149","54.65540838067449","1","487.25304005134734","53","0","55","6","114","54.56612165505191","0","444.810150308796","25","0","25","5","55","55.24556283723468","0","485.5181618460335","46","0","27","6","79","55.24119079966155","0","216.00351645368778","80","0","31","0","111","55.78201290462088","0","233.20934439593643","65","0","40","0","105","55.03014654696857","0","491.6551718805431","42","0","17","6","65","52.73375278993224","0","1097.2632458182075","39","0","26","19","84"
,"52.415701866552254","0","737.3598738280112","62","0","36","10","108","53.82407381818532","0","535.7228679078016","25","0","52","7","84","56.19141379860156","0","226.95224585653048","108","0","41","0","149","54.65540838067449","1","487.12773604621265","53","0","55","6","114","54.56612165505191","0","445.3291352779156","25","0","25","5","55","55.24556283723468","0","485.5663456614304","46","0","27","6","79","55.24119079966155","0","216.00316480831884","80","0","31","0","111","55.78201290462088","0","233.288409956342","65","0","40","0","105","55.03014654696857","0","491.08965469248943","42","0","17","6","65","52.73375278993224","0","1095.5369212363782","39","0","26","19","84"
,"52.415701866552254","0","732.0238864452106","62","0","36","10","108","53.82407381818532","0","535.2505811170187","25","0","52","7","84","56.19141379860156","0","226.75702127087737","108","0","41","0","149","54.65540838067449","1","487.0149624415917","53","0","55","6","114","54.56612165505191","0","445.79622175012224","25","0","25","5","55","55.24556283723468","0","485.6097110952876","46","0","27","6","79","55.24119079966155","0","216.00284832748787","80","0","31","0","111","55.78201290462088","0","233.35956896070894","65","0","40","0","105","55.03014654696857","0","490.580689223241","42","0","17","6","65","52.73375278993224","0","1093.983229112747","39","0","26","19","84"
,"52.415701866552254","0","727.2214978006871","62","0","36","10","108","53.82407381818532","0","534.8255230053197","25","0","52","7","84","56.19141379860156","0","226.58131914378862","108","0","41","0","149","54.65540838067449","1","486.91346619743183","53","0","55","6","114","54.56612165505191","0","446.21659957510997","25","0","25","5","55","55.24556283723468","0","485.6487399857593","46","0","27","6","79","55.24119079966155","0","216.00256349473875","80","0","31","0","111","55.78201290462088","0","233.42361206463593","65","0","40","0","105","55.03014654696857","0","490.1226203009163","42","0","17","6","65","52.73375278993224","0","1097.0849062014663","38","0","26","20","84"
,"52.415701866552254","0","722.8993480206242","62","0","36","10","108","53.82407381818532","0","534.4429707047894","25","0","52","7","84","56.19141379860156","0","226.42318722940954","108","0","41","0","149","54.65540838067449","1","486.82211957768675","53","0","55","6","114","54.56612165505191","0","446.59493961759904","25","0","25","5","55","55.24556283723468","0","485.6838659871816","46","0","27","6","79","55.24119079966155","0","216.0023071452651","80","0","31","0","111","55.78201290462088","0","233.4812508581739","65","0","40","0","105","55.03014654696857","0","489.7103582708241","42","0","17","6","65","52.73375278993224","0","1099.876415581322","38","0","26","19","83"
,"52.415701866552254","0","718.1094132185577","62","0","36","10","108","53.82407381818532","0","534.098673634308","25","0","52","7","84","56.19141379860156","0","226.28086850646918","108","0","41","0","149","54.65540838067449","1","486.7399076199197","53","0","55","6","114","54.56612165505191","0","446.9354456558416","25","0","25","5","55","55.24556283723468","0","485.7154793884657","46","0","27","6","79","55.24119079966155","0","216.0020764307389","80","0","31","0","111","55.78201290462088","0","233.53312577235715","65","0","40","0","105","55.03014654696857","0","489.33932244373966","42","0","17","6","65","52.73375278993224","0","1097.8887740231894","38","0","26","19","83"
,"52.415701866552254","0","713.798471896704","62","0","36","10","108","53.82407381818532","0","533.7888062708795","25","0","52","7","84","56.19141379860156","0","226.1527816558226","108","0","41","0","149","54.65540838067449","1","486.66591685792883","53","0","55","6","114","54.56612165505191","0","447.24190109025517","25","0","25","5","55","55.24556283723468","0","486.64393144961775","46","0","27","6","79","55.24119079966155","0","216.0018687876646","80","0","31","0","111","55.78201290462088","0","233.57981319511978","65","0","40","0","105","55.03014654696857","0","489.00539019936934","42","0","17","6","65","52.73375278993224","0","1100.5998966208772","38","0","26","20","84"
,"52.415701866552254","0","709.9186247070314","62","0","36","10","108","53.82407381818532","0","533.5099256437928","25","0","52","7","84","56.19141379860156","0","226.03750349023932","108","0","41","0","149","54.65540838067449","1","486.59932517213554","53","0","55","6","114","54.56612165505191","0","447.51771098123044","25","0","25","5","55","55.24556283723468","0","486.57953830465726","46","0","27","6","79","55.24119079966155","0","216.00168190889795","80","0","31","0","111","55.78201290462088","0","233.62183187560797","65","0","40","0","105","55.03014654696857","0","488.7048511794306","42","0","17","6","65","52.73375278993224","0","1103.0399069587852","38","0","26","20","84"
,"52.415701866552254","0","706.4267622363337","62","0","36","10","108","53.82407381818532","0","533.2589330794104","25","0","52","7","84","56.19141379860156","0","225.93375314121604","108","0","41","0","149","54.65540838067449","1","486.53939265492204","53","0","55","6","114","54.56612165505191","0","447.7659398831072","25","0","25","5","55","55.24556283723468","0","486.5215844741893","46","0","27","6","79","55.24119079966155","0","216.00151371800786","80","0","31","0","111","55.78201290462088","0","233.65964868804764","65","0","40","0","105","55.03014654696857","0","488.43436606148856","42","0","17","6","65","52.73375278993224","0","1104.3359162629054","38","0","26","19","83"
,"52.500296688476276","0","703.2840860126956","62","0","36","10","108","53.84012867652571","0","533.0330397714708","25","0","52","7","84","56.23135712497896","0","226.74037782709473","108","0","41","0","149","54.797682083851186","1","486.4854533894292","53","0","55","6","114","54.27566143456628","0","447.9893458947951","25","0","25","5","55","53.53973504830913","0","486.4694260267735","46","0","27","6","79","55.327121113384365","0","216.0013623462072","80","0","31","0","111","56.22416629913221","0","234.5936838192426","65","0","40","0","105","54.2585943588703","0","488.1909294553397","42","0","17","6","65","55.02730969831577","0","1101.002324636613","38","0","26","19","83"
,"52.500296688476276","0","700.4556774114276","62","0","36","10","108","53.84012867652571","0","532.8297357943236","25","0","52","7","84","56.23135712497896","0","226.5663400443857","108","0","41","0","149","54.797682083851186","1","486.43690805048715","53","0","55","6","114","54.27566143456628","0","448.1904113053162","25","0","25","5","55","53.53973504830913","0","486.4224834240946","46","0","27","6","79","55.327121113384365","0","216.0012261115873","80","0","31","0","111","56.22416629913221","0","234.5343154373182","65","0","40","0","105","54.2585943588703","0","487.9718365098038","42","0","17","6","65","55.02730969831577","0","1098.0020921729488","38","0","26","19","83"
,"52.500296688476276","0","697.9101096702856","62","0","36","10","108","53.84012867652571","0","532.6467622148893","25","0","52","7","84","56.23135712497896","0","226.40970603994623","108","0","41","0","149","54.797682083851186","1","487.29321724544064","53","0","55","6","114","54.27566143456628","0","448.371370174786","25","0","25","5","55","53.53973504830913","0","486.3802350816866","46","0","27","6","79","55.327121113384365","0","216.001103500429","80","0","31","0","111","56.22416629913221","0","234.48088389358762","65","0","40","0","105","54.2585943588703","0","487.7746528588243","42","0","17","6","65","55.02730969831577","0","1095.3018829556586","38","0","26","19","83"
,"52.500296688476276","0","695.6190987032577","62","0","36","10","108","53.84012867652571","0","532.4820859933998","25","0","52","7","84","56.23135712497896","0","226.2687354359511","108","0","41","0","149","54.797682083851186","1","488.0638955208949","53","0","55","6","114","54.27566143456628","0","448.53423315730737","25","0","25","5","55","53.53973504830913","0","486.342211573517","46","0","27","6","79","55.327121113384365","0","216.00099315038534","80","0","31","0","111","56.22416629913221","0","234.43279550422767","65","0","40","0","105","54.2585943588703","0","492.0971875729415","41","0","17","7","65","55.02730969831577","0","1092.8716946600944","38","0","26","19","83"
,"52.500296688476276","0","693.5571888329312","62","0","36","10","108","53.84012867652571","0","533.233877394064","25","0","52","7","84","56.23135712497896","0","226.141861892356","108","0","41","0","149","54.797682083851186","1","489.65750596880554","53","0","55","6","114","54.27566143456628","0","448.68080984157444","25","0","25","5","55","53.53973504830913","0","486.30799041616314","46","0","27","6","79","55.327121113384365","0","216.00089383534714","80","0","31","0","111","56.22416629913221","0","234.38951595380453","65","0","40","0","105","54.2585943588703","0","495.98746881564875","41","0","17","7","65","55.02730969831577","0","1090.6845251940838","38","0","26","19","83"
,"52.500296688476276","0","691.701469949636","62","0","36","10","108","53.84012867652571","0","533.9104896546554","25","0","52","7","84","56.23135712497896","0","226.02767570312113","108","0","41","0","149","54.797682083851186","1","491.0917553719235","53","0","55","6","114","54.27566143456628","0","448.8127288574196","25","0","25","5","55","53.53973504830913","0","486.27719137455057","46","0","27","6","79","55.327121113384365","0","216.00080445181277","80","0","31","0","111","56.22416629913221","0","234.35056435842398","65","0","40","0","105","54.2585943588703","0","499.48872193408226","41","0","17","7","65","55.02730969831577","0","1088.7160726746788","38","0","26","19","83"
,"52.500296688476276","0","690.0313229546729","62","0","36","10","108","53.84012867652571","0","534.519440689187","25","0","52","7","84","56.23135712497896","0","225.92490813280892","108","0","41","0","149","54.797682083851186","1","492.3825798347313","53","0","55","6","114","54.27566143456628","0","448.93145597167484","25","0","25","5","55","53.53973504830913","0","486.24947223709256","46","0","27","6","79","55.327121113384365","0","216.00072400663154","80","0","31","0","111","56.22416629913221","0","234.31550792258315","65","0","40","0","105","54.2585943588703","0","502.63984974067444","41","0","17","7","65","55.02730969831577","0","1086.9444654072079","38","0","26","19","83"
,"52.500296688476276","0","688.5281906592031","62","0","36","10","108","53.84012867652571","0","535.0674966202706","25","0","52","7","84","56.23135712497896","0","225.83241731952768","108","0","41","0","149","54.797682083851186","1","493.5443218512595","53","0","55","6","114","54.27566143456628","0","449.0383103745103","25","0","25","5","55","53.53973504830913","0","486.22452501338233","46","0","27","6","79","55.327121113384365","0","216.00065160596856","80","0","31","0","111","56.22416629913221","0","234.28395713032444","65","0","40","0","105","54.2585943588703","0","505.47586476660643","41","0","17","7","65","55.02730969831577","0","1085.3500188664882","38","0","26","19","83"
,"52.500296688476276","0","691.6753715932812","62","0","36","11","109","53.84012867652571","0","535.5607469582459","25","0","52","7","84","56.23135712497896","0","225.74917558757582","108","0","41","0","149","54.797682083851186","1","494.589889666135","53","0","55","6","114","54.27566143456628","0","449.1344793370589","25","0","25","5","55","53.53973504830913","0","486.20207251204766","46","0","27","6","79","55.327121113384365","0","216.00058644537094","80","0","31","0","111","56.22416629913221","0","234.25556141729132","65","0","40","0","105","54.2585943588703","0","508.0282782899464","41","0","17","7","65","55.02730969831577","0","1083.9150169798422","38","0","26","19","83"
,"52.500296688476276","0","694.5078344339597","62","0","36","11","109","53.84012867652571","0","536.90467226242","25","0","52","7","84","56.23135712497896","0","225.67425802881752","108","0","41","0","149","54.797682083851186","1","494.6309006995203","53","0","55","6","114","54.27566143456628","0","449.221031403352","25","0","25","5","55","53.53973504830913","0","487.08186526084273","46","0","27","6","79","55.327121113384365","0","216.00052780083482","80","0","31","0","111","56.22416629913221","0","234.2300052755629","65","0","40","0","105","54.2585943588703","0","511.2254504609514","41","0","17","7","65","55.02730969831577","0","1082.6235152818535","38","0","26","19","83"
,"52.500296688476276","0","697.057050990562","62","0","36","11","109","53.84012867652571","0","538.1142050361767","25","0","52","7","84","56.23135712497896","0","225.60683222593562","108","0","41","0","149","54.797682083851186","1","494.6678106295687","53","0","55","6","114","54.27566143456628","0","449.29892826301756","25","0","25","5","55","53.53973504830913","0","487.8736787347581","46","0","27","6","79","55.327121113384365","0","216.9004750207515","80","0","31","0","111","56.22416629913221","0","234.20700474800603","65","0","40","0","105","54.2585943588703","0","514.1029054148557","41","0","17","7","65","55.02730969831577","0","1081.4611637536623","38","0","26","19","83"
,"52.500296688476276","0","699.3513458915045","62","0","36","11","109","53.84012867652571","0","539.2027845325625","25","0","52","7","84","56.23135712497896","0","225.54614900334195","108","0","41","0","149","54.797682083851186","1","494.7010295666093","53","0","55","6","114","54.27566143456628","0","449.3690354367181","25","0","25","5","55","53.53973504830913","0","488.5863108612839","46","0","27","6","79","55.327121113384365","0","217.7104275186753","80","0","31","0","111","56.22416629913221","0","234.18630427320664","65","0","40","0","105","54.2585943588703","0","516.6926148733735","41","0","17","7","65","55.02730969831577","0","1080.4150473783009","38","0","26","19","83"
,"52.500296688476276","0","701.4162113023518","62","0","36","11","109","53.84012867652571","0","540.1825060793032","25","0","52","7","84","56.23135712497896","0","225.4915341030065","108","0","41","0","149","54.797682083851186","1","494.73092660994973","53","0","55","6","114","54.27566143456628","0","449.4321318930444","25","0","25","5","55","53.53973504830913","0","489.2276797751538","46","0","27","6","79","55.327121113384365","0","218.43938476680827","80","0","31","0","111","56.22416629913221","0","234.1676738458856","65","0","40","0","105","54.2585943588703","0","519.0233533860342","41","0","17","7","65","55.02730969831577","0","1079.4735426404702","38","0","26","19","83"
,"52.500296688476276","0","703.2745901721213","62","0","36","11","109","53.84012867652571","0","545.5642554713736","25","0","52","8","85","56.23135712497896","0","225.4423806927067","108","0","41","0","149","54.797682083851186","1","494.75783394895376","53","0","55","6","114","54.27566143456628","0","449.48891870374143","25","0","25","5","55","53.53973504830913","0","489.80491179763794","46","0","27","6","79","55.327121113384365","0","219.095446290127","80","0","31","0","111","56.22416629913221","0","234.15090646129795","65","0","40","0","105","54.2585943588703","0","521.1210180474308","41","0","17","7","65","55.02730969831577","0","1078.6261883764237","38","0","26","19","83"
,"52.500296688476276","0","704.9471311549067","62","0","36","11","109","53.84012867652571","0","550.4078299242362","25","0","52","8","85","56.23135712497896","0","225.39814262343643","108","0","41","0","149","54.797682083851186","1","494.78205055406073","53","0","55","6","114","54.27566143456628","0","449.5400268333648","25","0","25","5","55","53.53973504830913","0","490.32442061787606","46","0","27","6","79","55.327121113384365","0","219.6859016611144","80","0","31","0","111","56.22416629913221","0","233.2358158151689","65","0","40","0","105","54.2585943588703","0","523.0089162426874","41","0","17","7","65","55.02730969831577","0","1077.8635695387754","38","0","26","19","83"
,"52.500296688476276","0","706.4524180394169","62","0","36","11","109","53.84012867652571","0","554.7670469318133","25","0","52","8","85","56.23135712497896","0","225.3583283610923","108","0","41","0","149","54.797682083851186","1","494.80384549865363","53","0","55","6","114","54.27566143456628","0","449.5860241500297","25","0","25","5","55","53.53973504830913","0","490.7919785560869","46","0","27","6","79","55.327121113384365","0","220.21731149500252","80","0","31","0","111","56.22416629913221","0","232.4122342336512","65","0","40","0","105","54.2585943588703","0","524.708024618418","41","0","17","7","65","55.02730969831577","0","1077.1772125849036","38","0","26","19","83"
,"52.500296688476276","0","707.8071762354764","62","0","36","11","109","53.84012867652571","0","558.6903422386296","25","0","52","8","85","56.23135712497896","0","225.32249552498504","108","0","41","0","149","54.797682083851186","1","494.8234609487877","53","0","55","6","114","54.27566143456628","0","449.6274217350251","25","0","25","5","55","53.53973504830913","0","491.21278070047913","46","0","27","6","79","55.327121113384365","0","220.69558034550244","80","0","31","0","111","56.22416629913221","0","231.67101081028528","65","0","40","0","105","54.2585943588703","0","526.2372221565776","41","0","17","7","65","55.02730969831577","0","1076.559491326416","38","0","26","19","83"
,"52.500296688476276","0","709.0264586119255","62","0","36","11","109","53.84012867652571","0","562.2213080147683","25","0","52","8","85","56.23135712497896","0","225.29024597248437","108","0","41","0","149","54.797682083851186","1","494.8411148539093","53","0","55","6","114","54.27566143456628","0","449.66467956152286","25","0","25","5","55","53.53973504830913","0","491.59150263042926","46","0","27","6","79","55.327121113384365","0","221.1260223109528","80","0","31","0","111","56.22416629913221","0","231.00390972925618","65","0","40","0","105","54.2585943588703","0","527.6134999409174","41","0","17","7","65","55.02730969831577","0","1076.0035421937669","38","0","26","19","83"
,"52.500296688476276","0","710.1238127507368","62","0","36","11","109","53.84012867652571","0","565.3991772132922","25","0","52","8","85","56.23135712497896","0","225.26122137523743","108","0","41","0","149","54.797682083851186","1","494.8570033685195","53","0","55","6","114","54.27566143456628","0","449.6982116053715","25","0","25","5","55","53.53973504830913","0","491.9323523673893","46","0","27","6","79","55.327121113384365","0","221.51342007985724","80","0","31","0","111","56.22416629913221","0","230.40351875633104","65","0","40","0","105","54.2585943588703","0","528.852149946828","41","0","17","7","65","55.02730969831577","0","1075.503187974399","38","0","26","19","83"
,"52.500296688476276","0","712.0114314756614","62","0","36","11","109","53.84012867652571","0","568.2592594919643","25","0","52","7","84","56.23135712497896","0","225.23509923771292","108","0","41","0","149","54.797682083851186","1","494.8713030316666","53","0","55","6","114","54.27566143456628","0","448.8283904448337","25","0","25","5","55","53.53973504830913","0","492.2391171306488","46","0","27","6","79","55.327121113384365","0","221.86207807187134","80","0","31","0","111","56.22416629913221","0","229.8631668806976","65","0","40","0","105","54.2585943588703","0","529.9669349521442","41","0","17","7","65","55.02730969831577","0","1075.0528691769523","38","0","26","19","83"
,"53.113922125881494","0","713.710288328098","62","0","36","10","108","55.46272196144225","0","566.3333335427674","25","0","52","7","84","55.69308284237778","0","225.21158931394177","108","0","41","0","149","55.510931326176845","1","494.88417272849864","53","0","55","6","114","53.401957940964984","0","448.0455514003502","25","0","25","5","55","52.29929009801851","0","492.5152054175828","46","0","27","6","79","55.217768765197775","0","222.17587026468414","80","0","31","0","111","55.39933484596312","0","229.3768501926282","65","0","40","0","105","54.867772716433635","0","530.9702414569325","41","0","17","7","65","54.589355894000064","0","1074.6475822592583","38","0","26","19","83"
,"53.113922125881494","0","710.7392594952853","62","0","36","10","108","55.46272196144225","0","564.6000001884893","25","0","52","7","84","55.69308284237778","0","225.19043038254733","108","0","41","0","149","55.510931326176845","1","494.8957554556521","53","0","55","6","114","53.401957940964984","0","446.44099626031607","25","0","25","5","55","52.29929009801851","0","492.7636848758264","46","0","27","6","79","55.217768765197775","0","222.45828323821644","80","0","31","0","111","55.39933484596312","0","228.93916517336484","65","0","40","0","105","54.867772716433635","0","531.8732173112354","41","0","17","7","65","54.589355894000064","0","1074.2828240333324","38","0","26","19","83"
,"53.113922125881494","0","708.0653335457586","62","0","36","10","108","55.46272196144225","0","563.0400001696414","25","0","52","7","84","55.69308284237778","0","226.07138734429208","108","0","41","0","149","55.510931326176845","1","494.90617991008475","53","0","55","6","114","53.401957940964984","0","444.99689663428376","25","0","25","5","55","52.29929009801851","0","492.98731638824387","46","0","27","6","79","55.217768765197775","0","222.71245491439518","80","0","31","0","111","55.39933484596312","0","228.54524865602826","65","0","40","0","105","54.867772716433635","0","532.6858955801121","41","0","17","7","65","54.589355894000064","0","1074.8545416300005","38","0","26","19","83"
,"53.113922125881494","0","705.6588001911762","62","0","36","10","108","55.46272196144225","0","561.6360001526773","25","0","52","7","84","55.69308284237778","0","226.86424860986344","108","0","41","0","149","55.510931326176845","1","500.31556191907725","53","0","55","7","115","53.401957940964984","0","444.597206970856","25","0","25","5","55","52.29929009801851","0","493.18858474941794","46","0","27","6","79","55.217768765197775","0","222.94120942295575","80","0","31","0","111","55.39933484596312","0","228.19072379042572","65","0","40","0","105","54.867772716433635","0","533.417306022102","41","0","17","7","65","54.589355894000064","0","1075.3690874670015","38","0","26","19","83"
,"53.113922125881494","0","703.4929201720614","62","0","36","10","108","55.46272196144225","0","560.3724001374117","25","0","52","7","84","55.69308284237778","0","226.6778237488774","108","0","41","0","149","55.510931326176845","1","505.1840057271669","53","0","55","7","115","53.401957940964984","0","444.2374862737689","25","0","25","5","55","52.29929009801851","0","497.86972627447767","46","0","27","7","80","55.217768765197775","0","223.14708848065973","80","0","31","0","111","55.39933484596312","0","227.8716514113831","65","0","40","0","105","54.867772716433635","0","534.0755754198904","41","0","17","6","64","54.589355894000064","0","1075.8321787203035","38","0","26","19","83"
,"53.113922125881494","0","701.5436281548552","62","0","36","9","107","55.46272196144225","0","559.2351601236662","25","0","52","7","84","55.69308284237778","0","225.61004137398933","108","0","41","0","149","55.510931326176845","1","509.5656051544532","53","0","55","7","115","53.401957940964984","0","443.91373764639246","25","0","25","5","55","52.29929009801851","0","502.98275364702624","46","0","27","7","80","55.217768765197775","0","222.43237963259287","80","0","31","0","111","55.39933484596312","0","227.58448627024418","65","0","40","0","105","54.867772716433635","0","530.1680178779054","41","0","17","6","64","54.589355894000064","0","1076.2489608482667","38","0","26","19","83"
,"53.113922125881494","0","695.2892653393702","62","0","36","9","107","55.46272196144225","0","558.2116441113018","25","0","52","7","84","55.69308284237778","0","224.6490372365902","108","0","41","0","149","55.510931326176845","1","513.5090446390067","53","0","55","7","115","53.401957940964984","0","443.62236388175404","25","0","25","5","55","52.29929009801851","0","507.5844782823251","46","0","27","7","80","55.217768765197775","0","223.58914166933468","80","0","31","0","111","55.39933484596312","0","227.32603764321956","65","0","40","0","105","54.867772716433635","0","526.6512160901124","41","0","17","6","64","54.589355894000064","0","1076.6240647634393","38","0","26","19","83"
,"53.113922125881494","0","690.5603388054325","62","0","36","8","106","55.46272196144225","0","557.2904797001719","25","0","52","7","84","55.69308284237778","0","223.78413351293145","108","0","41","0","149","55.510931326176845","1","517.0581401751067","53","0","55","7","115","53.401957940964984","0","443.3601274935781","25","0","25","5","55","52.29929009801851","0","511.7260304540918","46","0","27","7","80","55.217768765197775","0","223.73022750240122","80","0","31","0","111","55.39933484596312","0","227.09343387889896","65","0","40","0","105","54.867772716433635","0","523.4860944811","41","0","17","6","64","54.589355894000064","0","1076.9616582870983","38","0","26","19","83"
,"53.113922125881494","0","680.9043049248887","62","0","36","8","106","55.46272196144225","0","556.4614317301521","25","0","52","7","84","55.69308284237778","0","223.00572016163915","108","0","41","0","149","55.510931326176845","1","520.252326157593","53","0","55","7","115","53.401957940964984","0","443.12411474422134","25","0","25","5","55","52.29929009801851","0","515.4534274086847","46","0","27","7","80","55.217768765197775","0","223.85720475216098","80","0","31","0","111","55.39933484596312","0","226.88409049100923","65","0","40","0","105","54.867772716433635","0","520.637485032992","41","0","17","6","64","54.589355894000064","0","1077.265492458392","38","0","26","19","83"
,"53.113922125881494","0","672.2138744324005","62","0","36","8","106","55.46272196144225","0","555.7152885571397","25","0","52","7","84","55.69308284237778","0","222.30514814547382","108","0","41","0","149","55.510931326176845","1","523.127093541837","53","0","55","7","115","53.401957940964984","0","442.91170326979613","25","0","25","5","55","52.29929009801851","0","518.8080846678147","46","0","27","7","80","55.217768765197775","0","223.97148427694384","80","0","31","0","111","55.39933484596312","0","226.69568144190794","65","0","40","0","105","54.867772716433635","0","518.0737365296926","41","0","17","6","64","54.589355894000064","0","1077.5389432125505","38","0","26","19","83"
,"53.113922125881494","0","664.392486989163","62","0","36","8","106","55.46272196144225","0","555.0437597014248","25","0","52","7","84","55.69308284237778","0","221.674633330927","108","0","41","0","149","55.510931326176845","1","525.7143841876527","53","0","55","7","115","53.401957940964984","0","442.7205329428184","25","0","25","5","55","52.29929009801851","0","521.8272762010329","46","0","27","7","80","55.217768765197775","0","224.07433584924937","80","0","31","0","111","55.39933484596312","0","226.52611329771776","65","0","40","0","105","54.867772716433635","0","515.7663628767243","41","0","17","5","63","54.589355894000064","0","1077.785048891295","38","0","26","19","83"
